geometry|lat|lon|name|rating|types|zona_estudio|n_types|type_0|type_1|type_2|type_3|type_4|type_5|type_6|type_7|type_8
POINT (-78.5163815 -0.2109088)|-0.2109088|-78.5163815|Mecanico Toyota|5.0|['car_repair']|TOCTIUCO|1|car_repair||||||||
POINT (-78.5122995 -0.2124316)|-0.2124316|-78.5122995|Multiservicios The Flash (Lavadora - Lubricadora - Vulcanizadora)||['car_repair']|TOCTIUCO|1|car_repair||||||||
POINT (-78.5116847 -0.2099548)|-0.2099548|-78.5116847|Lavadora Y Lubricadora MAAS|4.9|['car_repair']|TOCTIUCO|1|car_repair||||||||
POINT (-78.5112724 -0.2103986)|-0.2103986|-78.5112724|Travel Cars|4.5|['car_repair']|TOCTIUCO|1|car_repair||||||||
POINT (-78.50974719999999 -0.211982)|-0.211982|-78.50974719999999|VECE GLASS|1.0|['car_repair']|TOCTIUCO|1|car_repair||||||||
POINT (-78.50934149999999 -0.2113063)|-0.2113063|-78.50934149999999|Tecnisota||['car_repair']|TOCTIUCO|1|car_repair||||||||
POINT (-78.50921269999999 -0.2113306)|-0.2113306|-78.50921269999999|Distribuidora de Frenos F&G||['car_repair']|TOCTIUCO|1|car_repair||||||||
POINT (-78.50908810000001 -0.2096987)|-0.2096987|-78.50908810000001|Taller automotriz Colombia|5.0|['car_repair']|TOCTIUCO|1|car_repair||||||||
POINT (-78.5088293 -0.2078206)|-0.2078206|-78.5088293|MantenCar Ec|4.9|['car_repair']|TOCTIUCO|1|car_repair||||||||
POINT (-78.508167 -0.210393)|-0.210393|-78.508167|Lubrirepuestos Don Juanito|4.7|['car_repair', 'store']|TOCTIUCO|2|car_repair|store|||||||
POINT (-78.50820619999999 -0.2124096)|-0.2124096|-78.50820619999999|Recti-Power Rectificadora|4.9|['car_repair']|TOCTIUCO|1|car_repair||||||||
POINT (-78.5103768 -0.2082178)|-0.2082178|-78.5103768|Lavadora y Lubricadora Reina del Cisne|5.0|['car_wash']|TOCTIUCO|1|car_wash||||||||
POINT (-78.50914399999999 -0.2071784)|-0.2071784|-78.50914399999999|2WheelsWash|4.7|['car_wash']|TOCTIUCO|1|car_wash||||||||
POINT (-78.5094732 -0.2053849)|-0.2053849|-78.5094732|AUTO LUJOS SOFIA|5.0|['car_wash']|TOCTIUCO|1|car_wash||||||||
POINT (-78.5276533 -0.2307950999999999)|-0.2307950999999999|-78.5276533|Lavadora y lubricadora MAGDA|5.0|['car_wash']|TOCTIUCO|1|car_wash||||||||
POINT (-78.5036344 -0.2067365)|-0.2067365|-78.5036344|Pintada||['car_wash']|TOCTIUCO|1|car_wash||||||||
POINT (-78.5224252 -0.2254359)|-0.2254359|-78.5224252|Cementerio de San Diego|4.2|['cemetery']|TOCTIUCO|1|cemetery||||||||
POINT (-78.5181688 -0.2140047)|-0.2140047|-78.5181688|Cementerio El Tejar|3.8|['cemetery']|TOCTIUCO|1|cemetery||||||||
POINT (-78.5073788 -0.2149879)|-0.2149879|-78.5073788|Cementerio Sagrado Corazón de Jesús|5.0|['cemetery']|TOCTIUCO|1|cemetery||||||||
POINT (-78.51257249999999 -0.2204725)|-0.2204725|-78.51257249999999|Catedral Metropolitana de Quito|4.7|['tourist_attraction', 'church', 'place_of_worship']|TOCTIUCO|3|tourist_attraction|church|place_of_worship||||||
POINT (-78.51275 -0.2206163)|-0.2206163|-78.51275|Church of the Tabernacle|4.8|['tourist_attraction', 'church', 'place_of_worship']|TOCTIUCO|3|tourist_attraction|church|place_of_worship||||||
POINT (-78.50765179999999 -0.2149867)|-0.2149867|-78.50765179999999|Basílica del Voto Nacional|4.8|['church', 'place_of_worship']|TOCTIUCO|2|church|place_of_worship|||||||
POINT (-78.5136555 -0.2209494)|-0.2209494|-78.5136555|Church of the Society of Jesus|4.8|['tourist_attraction', 'church', 'place_of_worship']|TOCTIUCO|3|tourist_attraction|church|place_of_worship||||||
POINT (-78.5091145 -0.2226913)|-0.2226913|-78.5091145|Kingdom Hall|4.7|['church', 'place_of_worship']|TOCTIUCO|2|church|place_of_worship|||||||
POINT (-78.51787639999999 -0.2144315)|-0.2144315|-78.51787639999999|Toca de Asís, Quito|4.4|['church', 'place_of_worship']|TOCTIUCO|2|church|place_of_worship|||||||
POINT (-78.5137078 -0.2182414)|-0.2182414|-78.5137078|Iglesia de Nuestra Señora de La Merced|4.6|['tourist_attraction', 'church', 'place_of_worship']|TOCTIUCO|3|tourist_attraction|church|place_of_worship||||||
POINT (-78.5257941 -0.2090241)|-0.2090241|-78.5257941|Iglesia Alianza Agape de Cristo|4.3|['church', 'place_of_worship']|TOCTIUCO|2|church|place_of_worship|||||||
POINT (-78.52569559999999 -0.207067)|-0.207067|-78.52569559999999|Iglesia San Salvador|4.0|['church', 'place_of_worship']|TOCTIUCO|2|church|place_of_worship|||||||
POINT (-78.521964 -0.2148256)|-0.2148256|-78.521964|IGLESIA Cumbre LEVI||['church', 'place_of_worship']|TOCTIUCO|2|church|place_of_worship|||||||
POINT (-78.5192594 -0.2082678)|-0.2082678|-78.5192594|Iglesia Católica Sagrado Corazón de Jesús - Miraflores Alto|4.6|['church', 'place_of_worship']|TOCTIUCO|2|church|place_of_worship|||||||
POINT (-78.5180689 -0.212547)|-0.212547|-78.5180689|Casa de Luz Quito||['church', 'place_of_worship']|TOCTIUCO|2|church|place_of_worship|||||||
POINT (-78.5173162 -0.2140686)|-0.2140686|-78.5173162|Iglesia de el Tejar|4.2|['church', 'place_of_worship']|TOCTIUCO|2|church|place_of_worship|||||||
POINT (-78.51626759999999 -0.2148796)|-0.2148796|-78.51626759999999|Casa de Dios (El Tejar)|5.0|['church', 'place_of_worship']|TOCTIUCO|2|church|place_of_worship|||||||
POINT (-78.5227079 -0.2201709)|-0.2201709|-78.5227079|"Iglesia ""La Gloria de Dios"""|5.0|['church', 'place_of_worship']|TOCTIUCO|2|church|place_of_worship|||||||
POINT (-78.5243613 -0.2206547)|-0.2206547|-78.5243613|Iglesia Jesús El Buen Pastor|5.0|['church', 'place_of_worship']|TOCTIUCO|2|church|place_of_worship|||||||
POINT (-78.5232035 -0.2205206)|-0.2205206|-78.5232035|iglesia embajadores de cristo|1.0|['church', 'place_of_worship']|TOCTIUCO|2|church|place_of_worship|||||||
POINT (-78.52312289999999 -0.2205514)|-0.2205514|-78.52312289999999|Centro Cristiano Evangélico Horeb||['church', 'place_of_worship']|TOCTIUCO|2|church|place_of_worship|||||||
POINT (-78.5140404 -0.210501)|-0.210501|-78.5140404|Capilla Católica Virgen de El Quinche - San Juan|3.0|['church', 'place_of_worship']|TOCTIUCO|2|church|place_of_worship|||||||
POINT (-78.52328349999999 -0.2219868)|-0.2219868|-78.52328349999999|iglesia Católica Apostólica ortodoxo ecuador||['church', 'place_of_worship']|TOCTIUCO|2|church|place_of_worship|||||||
POINT (-78.5257194 -0.2083871)|-0.2083871|-78.5257194|Casa Barrial San Salvador||['city_hall', 'local_government_office']|TOCTIUCO|2|city_hall|local_government_office|||||||
POINT (-78.51202529999999 -0.2226085)|-0.2226085|-78.51202529999999|Hotel Boutique Plaza Sucre|4.3|['hair_care', 'lodging', 'restaurant', 'food', 'health']|TOCTIUCO|5|hair_care|lodging|restaurant|food|health||||
POINT (-78.5125539 -0.2224691)|-0.2224691|-78.5125539|Hotel San Francisco de Quito|4.2|['lodging']|TOCTIUCO|1|lodging||||||||
POINT (-78.5157251 -0.2208811)|-0.2208811|-78.5157251|Hotel Boutique Portal de Cantuña|4.4|['lodging']|TOCTIUCO|1|lodging||||||||
POINT (-78.5120666 -0.2194316)|-0.2194316|-78.5120666|Hotel Plaza Grande Quito|4.6|['lodging']|TOCTIUCO|1|lodging||||||||
POINT (-78.51540059999999 -0.2211899)|-0.2211899|-78.51540059999999|Casa Gangotena|4.8|['lodging']|TOCTIUCO|1|lodging||||||||
POINT (-78.5100236 -0.2211351)|-0.2211351|-78.5100236|Hostal Quito Cultural|4.2|['lodging']|TOCTIUCO|1|lodging||||||||
POINT (-78.51761139999999 -0.1924381)|-0.1924381|-78.51761139999999|Vulqano Park|4.2|['amusement_park', 'tourist_attraction', 'park']|TOCTIUCO|3|amusement_park|tourist_attraction|park||||||
POINT (-78.509174 -0.2208669)|-0.2208669|-78.509174|Hostal Mia Leticia|4.4|['lodging']|TOCTIUCO|1|lodging||||||||
POINT (-78.5099563 -0.2210091)|-0.2210091|-78.5099563|Hotel Viena|4.2|['lodging']|TOCTIUCO|1|lodging||||||||
POINT (-78.51118860000001 -0.2185667)|-0.2185667|-78.51118860000001|Hotel Patio Andaluz|4.6|['lodging']|TOCTIUCO|1|lodging||||||||
POINT (-78.5102819 -0.2161021)|-0.2161021|-78.5102819|Hotel Casa Gardenia|4.5|['lodging']|TOCTIUCO|1|lodging||||||||
POINT (-78.513013 -0.2267741)|-0.2267741|-78.513013|Hotel Principal|4.4|['lodging']|TOCTIUCO|1|lodging||||||||
POINT (-78.51001629999999 -0.2230568)|-0.2230568|-78.51001629999999|Casa San Marcos|4.6|['lodging']|TOCTIUCO|1|lodging||||||||
POINT (-78.51409819999999 -0.223349)|-0.223349|-78.51409819999999|Viajero|4.6|['lodging', 'bar']|TOCTIUCO|2|lodging|bar|||||||
POINT (-78.51072239999999 -0.2189544)|-0.2189544|-78.51072239999999|Hotel El Relicario Del Carmen Hotel|4.5|['lodging']|TOCTIUCO|1|lodging||||||||
POINT (-78.51364679999999 -0.2248488)|-0.2248488|-78.51364679999999|La Casona de la Ronda Hotel|4.7|['tourist_attraction', 'lodging', 'real_estate_agency']|TOCTIUCO|3|tourist_attraction|lodging|real_estate_agency||||||
POINT (-78.5092219 -0.2146269)|-0.2146269|-78.5092219|Hospedaje Huanacauri Quito|3.9|['lodging']|TOCTIUCO|1|lodging||||||||
POINT (-78.5115 -0.2227935)|-0.2227935|-78.5115|Huasi Continental|4.0|['lodging']|TOCTIUCO|1|lodging||||||||
POINT (-78.5127239 -0.2222877)|-0.2222877|-78.5127239|TÍA QUITO SUCRE|4.0|['supermarket', 'convenience_store', 'grocery_or_supermarket', 'store', 'food']|TOCTIUCO|5|supermarket|convenience_store|grocery_or_supermarket|store|food||||
POINT (-78.5195875 -0.2130876)|-0.2130876|-78.5195875|VIVERES LUCY|5.0|['convenience_store', 'store', 'food']|TOCTIUCO|3|convenience_store|store|food||||||
POINT (-78.532882 -0.2156129)|-0.2156129|-78.532882|Balconcito Quiteño||['convenience_store', 'store', 'food']|TOCTIUCO|3|convenience_store|store|food||||||
POINT (-78.5183483 -0.219925)|-0.219925|-78.5183483|Condimentos El Molino-El árbol de la vida||['convenience_store', 'store', 'food']|TOCTIUCO|3|convenience_store|store|food||||||
POINT (-78.51036200000001 -0.2125681)|-0.2125681|-78.51036200000001|Distrimarket LyL|5.0|['convenience_store', 'store', 'food']|TOCTIUCO|3|convenience_store|store|food||||||
POINT (-78.5109793 -0.2182176)|-0.2182176|-78.5109793|Sanduche Meneses|4.7|['convenience_store', 'store', 'food']|TOCTIUCO|3|convenience_store|store|food||||||
POINT (-78.5109135 -0.2208253)|-0.2208253|-78.5109135|TÍA QUITO CENTRO|4.2|['supermarket', 'convenience_store', 'grocery_or_supermarket', 'store', 'food']|TOCTIUCO|5|supermarket|convenience_store|grocery_or_supermarket|store|food||||
POINT (-78.5096022 -0.2192153)|-0.2192153|-78.5096022|club nutrición Luz Vela||['convenience_store', 'store', 'food']|TOCTIUCO|3|convenience_store|store|food||||||
POINT (-78.5168496 -0.2289875)|-0.2289875|-78.5168496|VIVERES GLADISITA||['convenience_store', 'store', 'food']|TOCTIUCO|3|convenience_store|store|food||||||
POINT (-78.5032218 -0.2091086)|-0.2091086|-78.5032218|The Corner||['convenience_store', 'store', 'food']|TOCTIUCO|3|convenience_store|store|food||||||
POINT (-78.5078018 -0.2183353)|-0.2183353|-78.5078018|DentySan Clinica Dental||['dentist', 'doctor', 'health']|TOCTIUCO|3|dentist|doctor|health||||||
POINT (-78.5215584 -0.2215546)|-0.2215546|-78.5215584|Chávez Dental|5.0|['dentist', 'health']|TOCTIUCO|2|dentist|health|||||||
POINT (-78.5137232 -0.2186231)|-0.2186231|-78.5137232|ProMasClinic||['dentist', 'health']|TOCTIUCO|2|dentist|health|||||||
POINT (-78.5126169 -0.2182703)|-0.2182703|-78.5126169|Alfa dental||['dentist', 'health']|TOCTIUCO|2|dentist|health|||||||
POINT (-78.5147605 -0.2225071)|-0.2225071|-78.5147605|Kiruta Surcuna||['dentist', 'health']|TOCTIUCO|2|dentist|health|||||||
POINT (-78.51311350000002 -0.2209963)|-0.2209963|-78.51311350000002|Dr. Andrés Trujillo Vinueza Odontólogo||['dentist', 'health']|TOCTIUCO|2|dentist|health|||||||
POINT (-78.5091052 -0.2069295)|-0.2069295|-78.5091052|Samay Odontología Integral||['dentist', 'health']|TOCTIUCO|2|dentist|health|||||||
POINT (-78.5069073 -0.2089479)|-0.2089479|-78.5069073|Vit Odonto||['dentist', 'health']|TOCTIUCO|2|dentist|health|||||||
POINT (-78.51305239999999 -0.2241144)|-0.2241144|-78.51305239999999|Cosmo Dental|4.3|['dentist', 'health']|TOCTIUCO|2|dentist|health|||||||
POINT (-78.5081314 -0.2183718)|-0.2183718|-78.5081314|Dr. Calos Milton Apunte C.||['dentist', 'health']|TOCTIUCO|2|dentist|health|||||||
POINT (-78.50767720000002 -0.2177558)|-0.2177558|-78.50767720000002|SMILE CENTER M.A.|5.0|['dentist', 'health']|TOCTIUCO|2|dentist|health|||||||
POINT (-78.50964259999999 -0.2213082)|-0.2213082|-78.50964259999999|Implant Dental Center Ortodoncia - Ortopedia/ Dra Katherin Villacis|5.0|['dentist', 'health']|TOCTIUCO|2|dentist|health|||||||
POINT (-78.5073613 -0.2180949)|-0.2180949|-78.5073613|GL Centro Odontologico||['dentist', 'health']|TOCTIUCO|2|dentist|health|||||||
POINT (-78.5059205 -0.2146087)|-0.2146087|-78.5059205|Centro Dental Sonrisa Perfecta|5.0|['dentist', 'health']|TOCTIUCO|2|dentist|health|||||||
POINT (-78.5051223 -0.2061493)|-0.2061493|-78.5051223|Esthetic Dent|3.0|['dentist', 'doctor', 'health']|TOCTIUCO|3|dentist|doctor|health||||||
POINT (-78.5048068 -0.2085361999999999)|-0.2085361999999999|-78.5048068|Estetics Dental|5.0|['dentist', 'health']|TOCTIUCO|2|dentist|health|||||||
POINT (-78.5044269 -0.2093929)|-0.2093929|-78.5044269|Consultorio Dental||['dentist', 'health']|TOCTIUCO|2|dentist|health|||||||
POINT (-78.5047673 -0.2150137)|-0.2150137|-78.5047673|Nex Centro|5.0|['dentist', 'health']|TOCTIUCO|2|dentist|health|||||||
POINT (-78.50688889999999 -0.2208636)|-0.2208636|-78.50688889999999|Dental Ebenezer||['dentist', 'health']|TOCTIUCO|2|dentist|health|||||||
POINT (-78.504379 -0.2148373)|-0.2148373|-78.504379|Orthoblank CTP Odontología Especializada|5.0|['dentist', 'doctor', 'health']|TOCTIUCO|3|dentist|doctor|health||||||
POINT (-78.5178627 -0.1973444)|-0.1973444|-78.5178627|Ambulancias San Francisco|4.0|['doctor', 'health']|TOCTIUCO|2|doctor|health|||||||
POINT (-78.5107797 -0.2205605)|-0.2205605|-78.5107797|Dr Juan Carlos Ordoñez||['doctor', 'health']|TOCTIUCO|2|doctor|health|||||||
POINT (-78.5083959 -0.2191158)|-0.2191158|-78.5083959|FUNDACION PARA ATENCION MEDICA POPULAR LENIN MOSQUERA|3.0|['doctor', 'health']|TOCTIUCO|2|doctor|health|||||||
POINT (-78.5078018 -0.2183353)|-0.2183353|-78.5078018|DentySan Clinica Dental||['dentist', 'doctor', 'health']|TOCTIUCO|3|dentist|doctor|health||||||
POINT (-78.5116575 -0.2254323)|-0.2254323|-78.5116575|Vet-Center|5.0|['veterinary_care', 'doctor', 'health']|TOCTIUCO|3|veterinary_care|doctor|health||||||
POINT (-78.5033849 -0.2114487)|-0.2114487|-78.5033849|Operation Smile Ecuador Foundation|4.9|['doctor', 'health']|TOCTIUCO|2|doctor|health|||||||
POINT (-78.51089379999999 -0.1930363)|-0.1930363|-78.51089379999999|CENTRO NACIONAL DE EPILEPSIA|4.3|['doctor', 'health']|TOCTIUCO|2|doctor|health|||||||
POINT (-78.52420599999999 -0.2116554)|-0.2116554|-78.52420599999999|Consultorio Odotológico MUELITA FELIZ|5.0|['doctor', 'health']|TOCTIUCO|2|doctor|health|||||||
POINT (-78.5224605 -0.2099525)|-0.2099525|-78.5224605|MedQuito-médico a domicilio y telemedicina.|2.0|['doctor', 'health']|TOCTIUCO|2|doctor|health|||||||
POINT (-78.51924009999999 -0.2110493)|-0.2110493|-78.51924009999999|Consultorio Medico Angel Cornejo||['doctor', 'health']|TOCTIUCO|2|doctor|health|||||||
POINT (-78.51630399999999 -0.213938)|-0.213938|-78.51630399999999|Urologo Dr. Alexis Costa||['doctor', 'health']|TOCTIUCO|2|doctor|health|||||||
POINT (-78.52220539999999 -0.2195329)|-0.2195329|-78.52220539999999|Clínica dental||['doctor', 'health']|TOCTIUCO|2|doctor|health|||||||
POINT (-78.5185873 -0.2207791)|-0.2207791|-78.5185873|UMSC||['doctor', 'health']|TOCTIUCO|2|doctor|health|||||||
POINT (-78.5164721 -0.2213454)|-0.2213454|-78.5164721|Unidad De Salud Centro Patronato San Jose|4.0|['doctor', 'health']|TOCTIUCO|2|doctor|health|||||||
POINT (-78.5102814 -0.2123424)|-0.2123424|-78.5102814|Doctor Darwin Yumiceba González|5.0|['doctor', 'health']|TOCTIUCO|2|doctor|health|||||||
POINT (-78.5178796 -0.2234296)|-0.2234296|-78.5178796|Rafael Barahona||['doctor', 'health']|TOCTIUCO|2|doctor|health|||||||
POINT (-78.5146469 -0.2210537)|-0.2210537|-78.5146469|Las Mascotas Veterinaria & Petshop|5.0|['pharmacy', 'meal_delivery', 'veterinary_care', 'grocery_or_supermarket', 'hair_care', 'doctor', 'health', 'store', 'food']|TOCTIUCO|9|pharmacy|meal_delivery|veterinary_care|grocery_or_supermarket|hair_care|doctor|health|store|food
POINT (-78.5103117 -0.2040861)|-0.2040861|-78.5103117|Multisalud matriz||['doctor', 'health']|TOCTIUCO|2|doctor|health|||||||
POINT (-78.50919619999999 -0.2141273)|-0.2141273|-78.50919619999999|consultorio y laboratorio Dr. Carbo||['doctor', 'health']|TOCTIUCO|2|doctor|health|||||||
POINT (-78.53085949999999 -0.2266215)|-0.2266215|-78.53085949999999|Centro De Salud Nueva Aurora|3.0|['doctor', 'health']|TOCTIUCO|2|doctor|health|||||||
POINT (-78.5225385 -0.2098408)|-0.2098408|-78.5225385|N@D Servicios Eléctricos, Porteros Eléctricos, Instalaciones Eléctricas, Electricidad Industrial|4.0|['electrician']|TOCTIUCO|1|electrician||||||||
POINT (-78.5141052 -0.2131285)|-0.2131285|-78.5141052|QM Electronic and Electric Soluciones EC||['electrician']|TOCTIUCO|1|electrician||||||||
POINT (-78.51709950000001 -0.222846)|-0.222846|-78.51709950000001|MULTISERVICIOS JUAN CARLOS MEDRANO||['electrician']|TOCTIUCO|1|electrician||||||||
POINT (-78.5212367 -0.2248165999999999)|-0.2248165999999999|-78.5212367|UNIEv||['electrician']|TOCTIUCO|1|electrician||||||||
POINT (-78.5105739 -0.2247286)|-0.2247286|-78.5105739|Trabajos De Electricidad|3.7|['electrician']|TOCTIUCO|1|electrician||||||||
POINT (-78.5097657 -0.2031017)|-0.2031017|-78.5097657|Tipanguano Comercial|4.3|['movie_rental', 'electronics_store', 'home_goods_store', 'store', 'food']|TOCTIUCO|5|movie_rental|electronics_store|home_goods_store|store|food||||
POINT (-78.5135425 -0.2224402)|-0.2224402|-78.5135425|Impromusys - Casa Musical Importadora Zapata|3.3|['electronics_store', 'home_goods_store', 'store']|TOCTIUCO|3|electronics_store|home_goods_store|store||||||
POINT (-78.5086121 -0.2166989)|-0.2166989|-78.5086121|JG Electrónica Quito|4.4|['electronics_store', 'store']|TOCTIUCO|2|electronics_store|store|||||||
POINT (-78.50946499999999 -0.218609)|-0.218609|-78.50946499999999|Artisteca, Semillero del Cambio|4.8|['electronics_store', 'home_goods_store', 'store']|TOCTIUCO|3|electronics_store|home_goods_store|store||||||
POINT (-78.508516 -0.216609)|-0.216609|-78.508516|Electrónica Plug & Play|4.5|['electronics_store', 'store']|TOCTIUCO|2|electronics_store|store|||||||
POINT (-78.5072248 -0.2048573)|-0.2048573|-78.5072248|"IDC Mayoristas en Computación CA | Matriz"|4.4|['electronics_store', 'store']|TOCTIUCO|2|electronics_store|store|||||||
POINT (-78.5228212 -0.2090163)|-0.2090163|-78.5228212|Squirla Studio Records|5.0|['electronics_store', 'home_goods_store', 'store']|TOCTIUCO|3|electronics_store|home_goods_store|store||||||
POINT (-78.51766649999999 -0.2130346)|-0.2130346|-78.51766649999999|Luthier Victor Ortiz - Violines|4.7|['electronics_store', 'home_goods_store', 'store']|TOCTIUCO|3|electronics_store|home_goods_store|store||||||
POINT (-78.5146731 -0.2218681)|-0.2218681|-78.5146731|"Mall ""Apple"""|3.9|['electronics_store', 'store']|TOCTIUCO|2|electronics_store|store|||||||
POINT (-78.5143879 -0.2158103)|-0.2158103|-78.5143879|EL IMPORTADOR|4.0|['electronics_store', 'store']|TOCTIUCO|2|electronics_store|store|||||||
POINT (-78.5153811 -0.2180862)|-0.2180862|-78.5153811|Look Cine En Casa Local 2-20|5.0|['electronics_store', 'store']|TOCTIUCO|2|electronics_store|store|||||||
POINT (-78.5124553 -0.2090797)|-0.2090797|-78.5124553|El Ensayo|5.0|['electronics_store', 'home_goods_store', 'store']|TOCTIUCO|3|electronics_store|home_goods_store|store||||||
POINT (-78.5149845 -0.2178236)|-0.2178236|-78.5149845|Look Cine en Casa||['electronics_store', 'home_goods_store', 'store']|TOCTIUCO|3|electronics_store|home_goods_store|store||||||
POINT (-78.5145826 -0.2158796)|-0.2158796|-78.5145826|Jardin Artificial Laddy||['florist', 'store']|TOCTIUCO|2|florist|store|||||||
POINT (-78.5062132 -0.2152142)|-0.2152142|-78.5062132|E L I O S D|5.0|['florist', 'store']|TOCTIUCO|2|florist|store|||||||
POINT (-78.50558079999999 -0.2142171)|-0.2142171|-78.50558079999999|TIKA Regalos Creativos||['florist', 'store']|TOCTIUCO|2|florist|store|||||||
POINT (-78.5048796 -0.2075049)|-0.2075049|-78.5048796|Arreglos florales a domicilio para todo evento||['florist', 'store']|TOCTIUCO|2|florist|store|||||||
POINT (-78.50547069999999 -0.2157845)|-0.2157845|-78.50547069999999|Arte y Decoraciones Jenni|5.0|['florist', 'food', 'store']|TOCTIUCO|3|florist|food|store||||||
POINT (-78.5070776 -0.2199308)|-0.2199308|-78.5070776|Amalia Cardenas||['florist', 'store']|TOCTIUCO|2|florist|store|||||||
POINT (-78.5044606 -0.2099639)|-0.2099639|-78.5044606|FLORIST ELIOSD|4.9|['florist', 'home_goods_store', 'store']|TOCTIUCO|3|florist|home_goods_store|store||||||
POINT (-78.5069248 -0.2198973)|-0.2198973|-78.5069248|Zoila Cardenas||['florist', 'store']|TOCTIUCO|2|florist|store|||||||
POINT (-78.5046421 -0.2133159)|-0.2133159|-78.5046421|Bella Flor|1.0|['florist', 'store']|TOCTIUCO|2|florist|store|||||||
POINT (-78.505604 -0.2140991)|-0.2140991|-78.505604|Colchones Chaide y Chaide - Distribuidora Monzon|4.6|['furniture_store', 'home_goods_store', 'store']|TOCTIUCO|3|furniture_store|home_goods_store|store||||||
POINT (-78.5047118 -0.2037917)|-0.2037917|-78.5047118|COMPULab Technology Ecuador|4.7|['furniture_store', 'home_goods_store', 'store']|TOCTIUCO|3|furniture_store|home_goods_store|store||||||
POINT (-78.5036987 -0.209139)|-0.209139|-78.5036987|Mueblecom|4.5|['furniture_store', 'home_goods_store', 'store']|TOCTIUCO|3|furniture_store|home_goods_store|store||||||
